1.688101567687040339e-01,1.079780384898185730e-01,1.065815389156341553e-01
1.022771684879280052e-01,1.050638407468795776e-01,1.045714989304542542e-01
1.002197407455329425e-01,1.010600775480270386e-01,1.023891642689704895e-01
9.977878948830697092e-02,1.009549200534820557e-01,1.013984829187393188e-01
9.715554890144302569e-02,9.883432090282440186e-02,9.972299635410308838e-02
9.539429219551832928e-02,1.035998314619064331e-01,1.040460094809532166e-01
9.522370924522359503e-02,9.959788620471954346e-02,9.962435811758041382e-02
9.444717690348625183e-02,9.865734726190567017e-02,9.947793930768966675e-02
9.379579997565372362e-02,1.006356477737426758e-01,1.009162589907646179e-01
9.438002737889807092e-02,1.034377962350845337e-01,1.036101430654525757e-01
9.381185889423611368e-02,9.978563338518142700e-02,1.002827212214469910e-01
9.280000842479338430e-02,9.755807369947433472e-02,9.884036332368850708e-02
9.176318589822356209e-02,9.951761364936828613e-02,9.987546503543853760e-02
9.119785446898047432e-02,1.030824780464172363e-01,1.038016900420188904e-01
9.157524257898330688e-02,1.001581922173500061e-01,1.008644178509712219e-01
8.947915220296526195e-02,1.017436906695365906e-01,1.033220365643501282e-01
8.983657410345881333e-02,1.061582863330841064e-01,1.066645085811614990e-01
8.929773949715028025e-02,1.072153374552726746e-01,1.076003983616828918e-01
8.773249080292432056e-02,1.059310287237167358e-01,1.071863621473312378e-01
8.537314434995851853e-02,1.081624478101730347e-01,1.100101247429847717e-01
8.417659775769135988e-02,1.100646108388900757e-01,1.127988249063491821e-01
8.326024584561945996e-02,1.154280230402946472e-01,1.156128346920013428e-01
8.272243493113172474e-02,1.097602918744087219e-01,1.114305257797241211e-01
7.988072754478597881e-02,1.168489307165145874e-01,1.171155795454978943e-01
7.750740775232572988e-02,1.214529499411582947e-01,1.225672140717506409e-01
7.525757166096963546e-02,1.215785145759582520e-01,1.225613132119178772e-01
7.242576080004134442e-02,1.226218566298484802e-01,1.233628392219543457e-01
6.997816215258047257e-02,1.255659908056259155e-01,1.261682659387588501e-01
6.730233794863683949e-02,1.271065622568130493e-01,1.263175010681152344e-01
6.499652622873525187e-02,1.321561485528945923e-01,1.349906027317047119e-01
6.265739685889468169e-02,1.346718817949295044e-01,1.354627460241317749e-01
5.915791720870029746e-02,1.394620388746261597e-01,1.394976824522018433e-01
5.824041909661637623e-02,1.392481029033660889e-01,1.427480131387710571e-01
5.418188537818839634e-02,1.419063359498977661e-01,1.444059163331985474e-01
5.176731670297771842e-02,1.449638158082962036e-01,1.454188823699951172e-01
4.871765113469347930e-02,1.507109701633453369e-01,1.516786962747573853e-01
4.655883530805628168e-02,1.514301747083663940e-01,1.539256572723388672e-01
4.552132754126585884e-02,1.512891352176666260e-01,1.518779247999191284e-01
4.197451511555048281e-02,1.569563746452331543e-01,1.568872779607772827e-01
4.069299935307129495e-02,1.571833789348602295e-01,1.564399451017379761e-01
3.883103028792573436e-02,1.616426110267639160e-01,1.622524112462997437e-01
3.673283661524933547e-02,1.613920181989669800e-01,1.621904075145721436e-01
3.502911692821836231e-02,1.643512845039367676e-01,1.613010317087173462e-01
3.336736048201480870e-02,1.674446463584899902e-01,1.641353368759155273e-01
3.106607496738433838e-02,1.677502989768981934e-01,1.651988625526428223e-01
3.111997076186789196e-02,1.647930741310119629e-01,1.655316650867462158e-01
2.965938569192426780e-02,1.678323298692703247e-01,1.678740531206130981e-01
2.804787478308720661e-02,1.640773862600326538e-01,1.651763767004013062e-01
2.611248266984181332e-02,1.677835583686828613e-01,1.669298410415649414e-01
2.598623010184032342e-02,1.678943485021591187e-01,1.665268689393997192e-01
2.490058350545096277e-02,1.694523990154266357e-01,1.701102405786514282e-01
2.473769938371267810e-02,1.693542152643203735e-01,1.689958125352859497e-01
2.263304103076099055e-02,1.712494045495986938e-01,1.719085276126861572e-01
2.223272006734307998e-02,1.714558005332946777e-01,1.704447716474533081e-01
2.119101945826985800e-02,1.737101078033447266e-01,1.710187792778015137e-01
2.122348228312400525e-02,1.756218224763870239e-01,1.740807443857192993e-01
2.102719977812235463e-02,1.726110428571701050e-01,1.739060133695602417e-01
2.020212681964039803e-02,1.752119660377502441e-01,1.762786656618118286e-01
1.986204977540007716e-02,1.733320802450180054e-01,1.707502901554107666e-01
1.931318723181464636e-02,1.783439815044403076e-01,1.776707768440246582e-01
1.808758397552981401e-02,1.716891825199127197e-01,1.717854589223861694e-01
1.777188257168394944e-02,1.722759753465652466e-01,1.724042892456054688e-01
1.773528331688728824e-02,1.737859100103378296e-01,1.731832772493362427e-01
1.801538261506392333e-02,1.724705398082733154e-01,1.743284612894058228e-01
1.708259030121816319e-02,1.739572882652282715e-01,1.749279946088790894e-01
1.687724380024585233e-02,1.732712835073471069e-01,1.748055368661880493e-01
1.663872735933905750e-02,1.711699664592742920e-01,1.707526594400405884e-01
1.615876685940178040e-02,1.748660653829574585e-01,1.747649908065795898e-01
1.574147748480360029e-02,1.759421676397323608e-01,1.770950257778167725e-01
1.626612620248672411e-02,1.745698750019073486e-01,1.742489486932754517e-01
1.599418743883809432e-02,1.714665144681930542e-01,1.715742498636245728e-01
1.526330537667655064e-02,1.734960526227951050e-01,1.738070845603942871e-01
1.482179783935467891e-02,1.732728928327560425e-01,1.743342727422714233e-01
1.466293602688125731e-02,1.713631302118301392e-01,1.727255433797836304e-01
1.553070042506757981e-02,1.780801862478256226e-01,1.780573278665542603e-01
1.588900654341083088e-02,1.753382831811904907e-01,1.749100238084793091e-01
1.520075889147189802e-02,1.723025739192962646e-01,1.746789366006851196e-01
1.487647813284792044e-02,1.708149015903472900e-01,1.745501309633255005e-01
1.452571839789848669e-02,1.712595820426940918e-01,1.705336123704910278e-01
1.385099371805427991e-02,1.719454377889633179e-01,1.732923090457916260e-01
1.335096980882696273e-02,1.723080873489379883e-01,1.723067313432693481e-01
1.327055652278015356e-02,1.735629588365554810e-01,1.741539537906646729e-01
1.308320269145699793e-02,1.726108938455581665e-01,1.712316125631332397e-01
1.261192402544330377e-02,1.712531894445419312e-01,1.735661327838897705e-01
