1.868231009288006395e-01,1.030365377664566040e-01,1.032076328992843628e-01
1.025874835091182963e-01,1.043481379747390747e-01,1.066531687974929810e-01
9.894225961831679128e-02,1.065625026822090149e-01,1.073560193181037903e-01
9.853386371789207843e-02,1.017312034964561462e-01,1.020752266049385071e-01
9.592624650482671489e-02,1.097901985049247742e-01,1.073718219995498657e-01
9.538036692573363673e-02,1.007667779922485352e-01,1.011928841471672058e-01
9.645390573395304368e-02,1.034109070897102356e-01,1.042052060365676880e-01
9.535186930772769631e-02,1.022136881947517395e-01,1.021726429462432861e-01
9.430663987814662252e-02,9.831572324037551880e-02,9.913864731788635254e-02
9.327972994511385396e-02,1.004415154457092285e-01,1.009069755673408508e-01
9.343598796481109026e-02,1.000385805964469910e-01,1.010767742991447449e-01
9.346838187740509618e-02,9.932262450456619263e-02,9.946408867835998535e-02
9.207021992608725725e-02,1.023839563131332397e-01,1.042415350675582886e-01
9.157064386520040455e-02,1.042930930852890015e-01,1.072307005524635315e-01
9.134465384196086002e-02,1.004588007926940918e-01,1.029601544141769409e-01
9.095723168498062727e-02,1.007364392280578613e-01,1.018704771995544434e-01
9.083702736141452405e-02,1.084156259894371033e-01,1.076352596282958984e-01
8.991163802972759744e-02,1.035891994833946228e-01,1.042647138237953186e-01
8.842736837196063515e-02,1.037550792098045349e-01,1.039552092552185059e-01
8.844566228519003259e-02,1.066438034176826477e-01,1.073488518595695496e-01
8.657234002757503710e-02,1.057333424687385559e-01,1.076131016016006470e-01
8.654883820339139000e-02,1.066769883036613464e-01,1.076712384819984436e-01
8.511140841586761763e-02,1.079104617238044739e-01,1.098402887582778931e-01
8.366116250764174533e-02,1.084097996354103088e-01,1.093601062893867493e-01
8.319120670118963778e-02,1.142205744981765747e-01,1.171637699007987976e-01
8.182547519724052421e-02,1.119169220328330994e-01,1.121022477746009827e-01
7.933322580374148336e-02,1.138585135340690613e-01,1.170728504657745361e-01
7.821103409830346131e-02,1.160973384976387024e-01,1.183197796344757080e-01
7.608335447239589211e-02,1.192248463630676270e-01,1.215866804122924805e-01
7.423618150852530351e-02,1.176726073026657104e-01,1.190630570054054260e-01
7.227304707988198296e-02,1.213687658309936523e-01,1.230545118451118469e-01
7.108191147177334024e-02,1.236659809947013855e-01,1.240705177187919617e-01
6.840835352349712573e-02,1.302979886531829834e-01,1.327011734247207642e-01
6.679560086992850088e-02,1.278250813484191895e-01,1.321239322423934937e-01
6.403856228543333695e-02,1.314225941896438599e-01,1.377809941768646240e-01
6.088410798146064173e-02,1.329891979694366455e-01,1.351422220468521118e-01
5.842815905091273965e-02,1.351188570261001587e-01,1.384161114692687988e-01
5.615683449768876789e-02,1.400485634803771973e-01,1.434192657470703125e-01
5.476514802101146995e-02,1.394981145858764648e-01,1.410087794065475464e-01
5.224188495741551030e-02,1.459784805774688721e-01,1.500863581895828247e-01
4.975767785975013929e-02,1.464509665966033936e-01,1.514761000871658325e-01
4.755724129457789690e-02,1.458221375942230225e-01,1.495080739259719849e-01
4.642825032842446548e-02,1.503656655550003052e-01,1.538598388433456421e-01
4.400997617876672985e-02,1.544750332832336426e-01,1.579387784004211426e-01
4.197775973119290821e-02,1.532925814390182495e-01,1.582483053207397461e-01
4.157967418881065857e-02,1.537995189428329468e-01,1.589567810297012329e-01
3.987550406705542977e-02,1.537802964448928833e-01,1.600835621356964111e-01
3.654737932136260109e-02,1.578795462846755981e-01,1.637264043092727661e-01
3.527705376990229041e-02,1.596684008836746216e-01,1.626011431217193604e-01
3.459358375788812445e-02,1.613397598266601562e-01,1.638452857732772827e-01
3.316221790141370140e-02,1.646090745925903320e-01,1.698884665966033936e-01
3.237039345619549535e-02,1.662681251764297485e-01,1.687169224023818970e-01
3.095884960010109044e-02,1.658460944890975952e-01,1.678638011217117310e-01
2.994221741759992353e-02,1.650935560464859009e-01,1.687852740287780762e-01
2.871503809983112776e-02,1.691795289516448975e-01,1.716137379407882690e-01
2.755704712885689855e-02,1.667333245277404785e-01,1.727357804775238037e-01
2.740397139351410938e-02,1.701379418373107910e-01,1.754433363676071167e-01
2.649408548576645192e-02,1.670154780149459839e-01,1.718190759420394897e-01
2.488431167306311143e-02,1.689628362655639648e-01,1.726682931184768677e-01
2.399045911179967586e-02,1.694846749305725098e-01,1.714302748441696167e-01
2.382039096969437719e-02,1.701470762491226196e-01,1.722130179405212402e-01
2.324609335579247427e-02,1.740672290325164795e-01,1.786340624094009399e-01
2.340393247509217969e-02,1.709140688180923462e-01,1.754268109798431396e-01
2.216091042339622327e-02,1.716905832290649414e-01,1.747124195098876953e-01
2.170138447040534727e-02,1.734694987535476685e-01,1.761456429958343506e-01
2.111332564536167952e-02,1.729517877101898193e-01,1.740524172782897949e-01
2.026967438925282236e-02,1.703743934631347656e-01,1.741469949483871460e-01
2.045808412157089015e-02,1.742761135101318359e-01,1.768840402364730835e-01
1.994369464017540713e-02,1.756131947040557861e-01,1.801203191280364990e-01
1.916157839124102077e-02,1.761720776557922363e-01,1.794517189264297485e-01
1.990406058100332651e-02,1.719764471054077148e-01,1.750521957874298096e-01
1.818065377266471494e-02,1.745835095643997192e-01,1.788550168275833130e-01
1.752591009128345173e-02,1.743115037679672241e-01,1.771055161952972412e-01
1.692654974534209961e-02,1.773192733526229858e-01,1.799783855676651001e-01
1.813554654952632267e-02,1.743110120296478271e-01,1.763946861028671265e-01
1.792820857792913267e-02,1.734847724437713623e-01,1.788531094789505005e-01
1.703795123037444431e-02,1.735871583223342896e-01,1.768282055854797363e-01
1.623773899669927329e-02,1.753306984901428223e-01,1.777116805315017700e-01
1.651921862152865017e-02,1.760953515768051147e-01,1.780827790498733521e-01
1.634799551600253642e-02,1.763674020767211914e-01,1.816010773181915283e-01
1.604546804586986369e-02,1.751401871442794800e-01,1.766309589147567749e-01
1.586546372981315761e-02,1.773234754800796509e-01,1.791148632764816284e-01
1.569224543959261281e-02,1.746582686901092529e-01,1.787498295307159424e-01
1.496281841747373019e-02,1.742454767227172852e-01,1.787426918745040894e-01
1.525599230641880646e-02,1.766871362924575806e-01,1.808523386716842651e-01
1.497241161786109533e-02,1.756332814693450928e-01,1.767122447490692139e-01
1.565205227269465815e-02,1.779633164405822754e-01,1.781524717807769775e-01
1.522577638143157372e-02,1.758760809898376465e-01,1.791433840990066528e-01
1.551277267870055689e-02,1.769736409187316895e-01,1.790911853313446045e-01
1.420962710090609843e-02,1.763615459203720093e-01,1.774137318134307861e-01
1.431246772296277878e-02,1.730597913265228271e-01,1.768209934234619141e-01
1.426356950640139849e-02,1.749594211578369141e-01,1.745995730161666870e-01
1.386966231469827920e-02,1.751292794942855835e-01,1.789340227842330933e-01
1.445994638916419175e-02,1.746559292078018188e-01,1.750291138887405396e-01
1.398528221972196971e-02,1.769825518131256104e-01,1.772624850273132324e-01
1.271748737465724921e-02,1.735162734985351562e-01,1.762419641017913818e-01
1.291779028139559624e-02,1.725456118583679199e-01,1.747609972953796387e-01
1.322355378329394780e-02,1.745060384273529053e-01,1.780658364295959473e-01
1.319788727370730351e-02,1.743364036083221436e-01,1.759424209594726562e-01
1.261769996462277534e-02,1.770156025886535645e-01,1.790607720613479614e-01
1.263771469828235162e-02,1.753619164228439331e-01,1.779875308275222778e-01
1.289590841428522525e-02,1.736703217029571533e-01,1.756689995527267456e-01
1.256410171087068289e-02,1.757742464542388916e-01,1.777422428131103516e-01
1.224206638219485846e-02,1.722919791936874390e-01,1.746710091829299927e-01
1.227383571957428761e-02,1.743767112493515015e-01,1.771616190671920776e-01
1.207828888647168551e-02,1.725774556398391724e-01,1.755952090024948120e-01
1.204277200242841184e-02,1.753167510032653809e-01,1.764183491468429565e-01
1.251804380935717803e-02,1.737396419048309326e-01,1.744022369384765625e-01
1.249543055948094429e-02,1.747570782899856567e-01,1.785941272974014282e-01
1.285434636590351495e-02,1.754417121410369873e-01,1.755174994468688965e-01
1.275652920243790407e-02,1.743951439857482910e-01,1.773826777935028076e-01
1.193889445928205881e-02,1.741264462471008301e-01,1.751722097396850586e-01
1.262939909854567111e-02,1.736189275979995728e-01,1.738463491201400757e-01
1.219506129757108419e-02,1.715520024299621582e-01,1.748897284269332886e-01
1.232939354895827219e-02,1.705496162176132202e-01,1.728757768869400024e-01
1.144208272088722937e-02,1.726055145263671875e-01,1.741927862167358398e-01
1.058704570126551420e-02,1.707940101623535156e-01,1.726012229919433594e-01
1.014903531106839743e-02,1.751504391431808472e-01,1.749951392412185669e-01
9.880692184711974829e-03,1.727432459592819214e-01,1.738070398569107056e-01
1.022561055787625864e-02,1.740185320377349854e-01,1.745173037052154541e-01
1.064792800840573886e-02,1.735254526138305664e-01,1.775305271148681641e-01
1.091241981295577000e-02,1.724571734666824341e-01,1.764048784971237183e-01
1.129805571567940418e-02,1.727208644151687622e-01,1.738867163658142090e-01
1.158334095737930530e-02,1.709650158882141113e-01,1.742132604122161865e-01
1.104831438601376094e-02,1.719866394996643066e-01,1.751058101654052734e-01
1.138504454585532837e-02,1.714562922716140747e-01,1.743470728397369385e-01
1.056699127979935683e-02,1.740425974130630493e-01,1.735322326421737671e-01
1.095952778347734219e-02,1.739200353622436523e-01,1.748383194208145142e-01
1.015815694805189719e-02,1.725237816572189331e-01,1.735918223857879639e-01
1.033836328256202038e-02,1.718547195196151733e-01,1.713540256023406982e-01
9.864267146955412596e-03,1.749382317066192627e-01,1.758671402931213379e-01
1.029240566092621927e-02,1.718876659870147705e-01,1.750956773757934570e-01
1.035635870690625876e-02,1.723677963018417358e-01,1.730283051729202271e-01
1.000789177031761144e-02,1.745221465826034546e-01,1.763130575418472290e-01
1.000726375033158914e-02,1.727900803089141846e-01,1.760284155607223511e-01
1.051978261142699766e-02,1.723563969135284424e-01,1.726810932159423828e-01
1.039271935237100382e-02,1.710821092128753662e-01,1.736820787191390991e-01
9.709375441994473263e-03,1.717188656330108643e-01,1.729744374752044678e-01
9.864320198679903465e-03,1.715205013751983643e-01,1.741310209035873413e-01
8.975772753761834116e-03,1.716883331537246704e-01,1.719873845577239990e-01
